id_municipio,ano,mortalidade_1,mortalidade_5,taxa_freq_liquida_pre,indice_gini,prop_pobreza_extrema_criancas,prop_pobreza_criancas,prop_vulner_pobreza_criancas,taxa_agua_esgoto_inadequados,taxa_criancas_fora_escola_4_5
3536000,2000,17.7,20.53,11.32,0.7,33.27,75.93,100,1.07,86.24
3536257,2000,21.8,25.38,46.79,0.35,1.88,17.22,51.61,0,53.21
3539608,2010,13,15.02,70.39,0.37,0.97,9.05,33.86,0.15,17.58
3540754,1991,34.21,38.69,15.72,0.76,66.73,100,100,0.27,NA
3540754,2010,17.4,20.09,38.82,0.37,1.6,13.88,45.13,0,23.34
3540853,1991,34.91,39.48,0,0.31,11.12,72.16,91.71,0,NA
3543105,1991,29.19,33.04,0,0.37,11.03,31.17,75.88,0.63,NA
3544400,2010,16,18.56,62.17,0.37,2.29,11.03,30.26,0,0
3547304,1991,23.48,26.6,12.79,0.71,5.04,20.53,46.24,0.98,NA
3547304,2000,17.4,20.18,36.1,0.71,4.9,17.52,43.1,4.2,57.15
3547650,2010,12.1,13.98,91.57,0.35,1.32,5.77,24.06,0,0
3548401,2010,15.1,17.45,74.12,0.35,0.49,5.01,32.82,0.1,7.66
3549201,2010,17.4,20.15,67.73,0.36,1.79,9.79,43.84,0,9.01
3549250,2010,14.8,17.11,100,0.37,6.39,14.88,34.34,0,0
3549300,2010,12.9,14.89,56.59,0.33,2.5,3.79,16.94,0,15.7
3551504,2010,14.6,16.91,58.9,0.37,1.03,5.71,23.81,0.11,13.16
3553005,2010,16.2,18.79,82.77,0.37,1.09,7.24,28.86,0,4.65
3553658,1991,28.18,31.91,0,0.7,0.8,24.02,52.84,0.16,NA
3553955,1991,24.16,27.36,18.27,0.36,6.42,23.08,65.27,0.22,NA
3555208,2010,15.6,18.07,81.74,0.35,4.04,7.63,22.68,0.1,8.28
3555356,2010,13.8,15.98,87.74,0.35,0.65,6.11,35.36,0.22,4.93
3555703,2010,12.2,14.11,64.55,0.35,2.14,4.46,32.8,0,24.27
3556107,2010,16.9,19.6,88.12,0.36,2.47,8.1,21.76,0,5.88
3556909,2010,14.1,16.33,87.05,0.35,0,3.34,15.7,0,3.16
3556958,2010,16.9,19.6,74.57,0.35,0.51,8.83,23.88,0,14.13
3557154,1991,29.44,33.49,47.36,0.37,6.72,52.74,78.96,0.32,NA
4101606,2000,19.56,22.68,23.44,0.71,14.93,37.33,65.67,2.64,65
4102604,1991,34.75,40,21.56,0.71,31.71,61.64,76.24,2.62,NA
4106100,2000,22.44,26.04,20.77,0.7,17.02,45.99,81.55,0.95,62.26
4107538,1991,28.45,32.78,0,0.73,21.52,45.01,71.26,0,NA
4107900,2010,14.2,16.53,86.02,0.36,2.35,3.56,21.82,6.95,2.09
4108007,2010,14.9,17.36,72.46,0.34,1.63,5.41,23.81,0,6.14
4109104,2010,14.8,17.3,79.39,0.37,0,6.71,33.55,0,9.04
4109203,2010,13.7,15.99,41.41,0.37,1.14,2.67,29.63,0.21,6.25
4110409,2010,12.6,14.67,65.82,0.35,0,3.15,23.42,0,10.63
4111100,2010,11.1,12.95,59.38,0.36,0,4.84,22.38,0,8.38
4111308,2010,15.7,18.32,51.16,0.37,2.11,13.75,51.92,0.89,22
4111555,2010,16.2,19.02,50.61,0.37,2.15,9.04,35.28,0.05,21.56
4112405,2010,13.9,16.3,53.57,0.35,0.34,5.42,29.74,0,21.13
4112603,1991,30.88,35.57,33.31,0.34,13.06,51.14,76.46,0,NA
4112900,2000,23.82,27.6,44.59,0.71,15.34,53.3,80.3,8.4,55.41
4113304,1991,42.95,49.38,7.49,0.69,32.98,56.52,77.38,1.5,NA
4115002,2010,13.1,15.3,46.9,0.36,3.11,13.48,45.55,0.38,8.37
4116406,2010,12.8,14.92,32.68,0.33,1.62,5.62,30.66,0.38,21.48
4116505,2010,17.1,20.07,72.06,0.34,0.76,6.42,30.67,0.18,7.65
4116604,2010,14.8,17.21,37.14,0.36,0.99,10.79,41.72,0.63,27.74
4117503,1991,40.41,46.47,6.22,0.37,9.65,37.23,73.87,0,NA
4117503,2010,12.7,14.82,68.34,0.36,1.06,5.5,21.08,0,13.48
4118907,2010,15.2,17.67,56.94,0.37,0,4.07,24.17,0,17.83
4119004,1991,29.62,34.12,5.99,0.7,46.6,74.89,86.61,0,NA
4119251,2010,15.4,17.98,67.99,0.37,0.92,6.85,38.46,4.31,4.25
4119608,1991,39.85,45.83,10.18,0.72,48.9,76.5,88.47,0.16,NA
4119657,2010,12,14.03,49.49,0.33,1.3,3.99,31.61,0,0
4120408,2010,10.9,12.75,41.7,0.37,1.96,4.42,21.2,0,10.4
4124202,2010,14.7,17.23,71.09,0.35,4.75,14.14,47.67,0,0
4124608,1991,41.62,47.85,13.92,0.72,87.32,100,95.29,0.03,NA
4126256,2010,12.2,14.33,38.04,0.35,1.56,9.32,30.04,4.04,28.74
4126272,2000,20.14,23.34,29.17,0.71,16.63,46.35,64.2,5.88,69.28
4126306,2000,20.44,23.69,10.65,0.72,22.75,50.98,75.68,11.01,83.15
4126678,1991,35.6,40.97,0,0.73,60.04,82.45,93.05,2.53,NA
4126702,2010,11.3,13.18,60.17,0.34,0,3.98,32.78,0.85,14.96
4128302,2010,13.3,15.49,50.52,0.37,1.42,5.27,26.11,0,11.2
4200101,2000,22.4,25.88,29.54,0.72,30.96,54.13,74.03,16.4,65.77
4200200,2010,14.1,16.51,61.38,0.36,1.78,7.03,19.7,0.3,19.11
4200606,2000,20.1,23.23,45.48,0.36,1.43,12.3,47.91,0.26,54.52
4200606,2010,12,14.08,48.64,0.34,2,5.61,13.58,3.35,33.85
4201653,2010,12.9,15.09,68.87,0.36,2.82,5.06,21.79,1.43,22.6
4201703,2010,10.8,12.7,48.03,0.35,0,1.48,17.99,0,22.95
4201950,1991,27.56,31.74,14.29,0.33,8.54,20.84,62.44,3.37,NA
4202206,2000,19.8,22.87,32.36,0.37,2.67,13.24,38.38,0.75,48.09
4202206,2010,10.8,12.7,69.73,0.36,1.24,6.84,15.65,0.11,4.75
4202701,2010,12.4,14.5,70.15,0.28,0,1.9,8.93,0,29.85
4202859,2010,9.7,11.42,93.57,0.36,0.47,1.31,11.19,0,3.27
4203956,2010,10.7,12.54,71.44,0.36,1.3,4.97,21.06,0,10.35
4204251,2010,11.5,13.51,80.78,0.37,1.17,2.86,14.6,1.07,7.67
4205159,2010,12.8,15,80.15,0.34,3.09,6.01,17.02,0.69,5.82
4205902,2010,9.3,10.95,40.87,0.37,0.96,1.79,7.17,0.57,36.83
4206306,1991,15.88,18.33,23.73,0.34,1.45,7.5,35.8,0,NA
4206306,2010,10.3,12.06,75.67,0.34,1.53,3.86,12.13,0.58,12.91
4206603,2000,18.7,21.57,72.32,0.7,15.85,36.02,66.87,9.53,27.68
4206900,2010,12.4,14.5,45.95,0.37,0.13,1.53,14.42,0.31,19.43
4207577,2010,9.2,10.82,92.33,0.33,0,0.74,13.48,0,1.95
4207684,1991,37.45,43.16,18.57,0.87,100,100,99.72,1.91,NA
4207858,2000,25.3,29.18,27.87,0.69,40.9,72.06,86.59,9.92,72.13
4209508,2010,11.8,13.88,32.73,0.36,0,4.77,17.53,0.3,41.41
4209607,2010,14.6,17.04,65.5,0.37,0.8,5.54,22.23,0.71,15.6
4209904,2010,14.7,17.25,51.5,0.37,0.64,5.74,18.46,0,18.84
4210050,2000,26.3,30.33,11.12,0.74,35.97,47.39,81.18,2.94,65.25
4210605,2010,10.9,12.76,73.97,0.34,0,3.7,11.66,3.37,16.06
4210852,2000,23,26.51,18.74,0.71,40.39,91.06,100,1.71,69.92
4211207,2010,14.3,16.72,70.87,0.36,0,4.4,17.36,0.03,15.43
4211504,2010,9.2,10.83,57.51,0.35,2.3,3.3,11.07,0.07,20.35
4212403,2010,10.7,12.55,70.82,0.33,0,3.01,20.83,0.09,22.27
4214706,2010,14.1,16.54,79.47,0.37,0,5.64,11.35,0.52,15.89
4215059,2000,28.2,32.45,28.03,0.72,29.84,57.1,82.04,16.4,53.82
4215604,2010,12.8,15,76.67,0.32,2.6,4.96,6,0.28,18.81
4216305,2010,11.1,12.96,59.67,0.33,0.58,2.59,9.42,1.25,23.11
4216354,2010,10.5,12.28,47.78,0.34,0,4.18,20.62,0,37.19
4217105,2000,29.1,33.48,49.08,0.7,9.35,27.89,49.01,0.47,39.96
4217253,2000,20.6,23.77,50.5,0.37,9.56,18.91,40.78,0,28.36
4217303,2010,12.2,14.35,84.02,0.33,0.88,5.65,15.21,2.53,6.01
4217402,1991,23.08,26.61,17.24,0.36,0.46,9.25,39.52,2.57,NA
4217402,2010,11.8,13.88,68.73,0.34,0,2.88,8.36,3.67,10.23
4218350,2000,22.1,25.53,27.78,0.32,0,9.18,26.89,0.17,63.3
4218350,2010,9.8,11.48,68.11,0.34,0,1.64,14.58,0,27.1
4218400,2010,9.9,11.64,66.21,0.36,0.4,1.76,13.39,0.36,12.01
4218855,2010,14.5,16.96,69.61,0.37,1.98,7.43,21.63,0.57,16.66
4219853,1991,21.96,25.44,0,0.36,4.53,21.47,77.21,0,NA
4300570,2000,12.9,14.99,6.2,0.3,0,11.8,26.81,0.2,68.1
4300570,2010,8.9,10.42,42.11,0.29,0.54,2.51,10.46,0.37,16.28
4300703,2010,10.1,11.83,53.44,0.34,1.76,4.92,15.17,0.05,40.51
4300877,2010,13.6,15.83,56.18,0.35,0,2.81,22.33,3.63,29.26
4301008,2010,11.4,13.36,73.87,0.36,0,3.17,17.21,0.33,8.5
4302220,2000,14,16.35,14.87,0.7,57.79,100,100,10.75,85.13
4302352,2010,13.3,15.61,48.53,0.37,0.38,1.27,16.13,0.23,20.59
4302659,2010,11.4,13.28,61.42,0.36,0,2.73,23.39,0.65,30.77
4303673,2010,8.9,10.44,41.91,0.31,1.26,4.53,14.55,0,50.97
4304655,2000,13.8,16.02,23.07,0.73,37.92,72.71,93.69,9.7,76.93
4304697,2000,18,20.91,55.44,0.36,0,8.16,23.75,1.43,39.99
4305116,1991,18.66,21.87,16.02,0.69,41.93,70.3,87.74,0.37,NA
4305934,2010,13.5,15.78,68.3,0.36,0,0.87,15.59,0.09,18.78
4306379,2000,18,20.88,31.72,0.76,53,86.41,100,20.68,68.28
4306429,1991,34.12,39.87,0,0.7,51.53,77.96,87.89,0,NA
4306452,2010,13.3,15.58,70.84,0.34,0,1.28,7.64,0.15,25.75
4306924,1991,30.31,35.45,0,0.72,63.8,80.54,88.1,0,NA
4307500,1991,17.87,20.94,27.31,0.7,28.65,52.88,80.08,0.24,NA
4307864,2000,13.1,15.25,68.67,0.32,0.28,6.28,15.9,0,27.65
4307864,2010,11.3,13.16,67.38,0.35,0.41,0.41,9.55,0,10.13
4308102,2010,12.5,14.61,48.21,0.37,0,1.11,11.22,0.18,23.86
4308409,1991,22.56,26.42,0,0.7,39.53,67.49,78.33,8.95,NA
4308433,2000,12.3,14.3,0,0.35,15.65,22.98,51.86,13.31,100
4308458,1991,33.34,38.97,24.39,0.77,22.3,50.74,71.21,0.52,NA
4309159,2000,27.4,31.77,3.75,0.74,39.04,81.44,97.07,5.53,94.36
4309555,2010,12.9,15.13,69.13,0.36,0.97,3.87,15.75,0.32,7.33
4310363,2010,12.7,14.91,39.6,0.35,0,6.17,11.62,1.19,28.61
4310876,1991,24.07,28.18,10.05,0.75,55.65,73.67,90.18,8.41,NA
4310876,2010,14.2,16.52,30.39,0.72,27.93,40.15,62.21,0.28,65.33
4311627,1991,23.22,27.19,25.75,0.37,10.24,21.75,66.96,9.79,NA
4311627,2000,21.9,25.49,16.99,0.33,2.78,11.28,44.64,0,73.13
4311627,2010,12.1,14.11,56.97,0.37,1.22,8.1,20.2,0.32,20.47
4311643,2000,19.8,22.97,86.6,0.34,4.88,17.79,41.75,3.93,13.4
4311643,2010,11.8,13.76,61.69,0.36,0,2.73,13.69,0.34,12.38
4311791,2000,17.8,20.68,32.63,0.36,0.74,10.96,33.7,0.93,51.46
4311791,2010,10.5,12.3,15.42,0.34,0.47,6.8,21.83,0.1,70.43
4312153,2010,11.2,13.13,56.57,0.36,3.35,14.65,28.29,0,16.53
4312351,2010,11.3,13.21,89.64,0.35,2.14,2.14,9.82,0,10.36
4312385,2010,11.3,13.17,71.64,0.33,0,1.98,13.81,0.27,8.15
4312476,2010,11.6,13.54,45.08,0.32,0.72,3.19,14.98,0.43,29.38
4312906,2010,12.3,14.41,48.08,0.37,0.94,3.05,9.23,0,31.63
4312955,2000,16.7,19.48,79.52,0.36,0,20.43,54.41,0.97,10.36
4313060,2000,17.9,20.82,20.51,0.37,3.28,12.38,39.47,0.84,71.11
4313060,2010,12.6,14.66,40.98,0.34,0.63,3.74,22.17,0.29,41.21
4313086,1991,15.29,17.93,0,0.37,0.42,16.83,47.03,0,NA
4313086,2010,11.3,13.2,83.41,0.32,0,1.08,5.83,0,16.59
4313334,1991,23.2,27.17,0,0.77,35.98,61.47,75.48,0.3,NA
4313466,2000,16.8,19.54,36.83,0.33,11.52,20.55,46.2,7.01,63.17
4313805,1991,25.4,29.74,7.29,0.69,59.5,75.78,84.7,1.71,NA
4314027,2010,13,15.14,36.47,0.37,6.72,17.07,35.83,1,53.97
4314050,2010,8.9,10.37,18.86,0.37,0.92,9.98,29.25,0.93,66.45
4314076,1991,20.59,24.12,0,0.71,20.59,45.49,73,6.03,NA
4314159,2010,12.2,14.23,37.44,0.34,1.06,7.86,26.24,1.02,32.72
4314308,1991,23.2,27.17,18.52,0.79,53.84,79.97,95.02,0.26,NA
4314423,2000,20,23.24,48.24,0.35,0,10.69,19.67,0.88,29.34
4314423,2010,12.1,14.11,42.64,0.32,0,3.97,14.73,0,15.04
4314456,2000,17.9,20.81,51.62,0.77,28.47,52.38,79.42,10.28,44.3
4314787,2000,17.7,20.65,37.66,0.36,18.64,34.75,67.06,2.42,62.34
4315149,1991,17.51,20.52,52.51,0.37,14.97,32.55,55.56,1.49,NA
4315149,2010,8.9,10.45,83.47,0.32,0,3.75,13.6,0.44,8.46
4315404,1991,39.69,46.34,0,0.72,68.27,84.03,92.03,3.19,NA
4316006,2010,13,15.2,53.6,0.35,1.97,6.73,25.85,1.36,26.33
4316477,2010,11.4,13.31,89.19,0.36,0,6.89,31.01,0.5,10.81
4316758,2000,16.1,18.69,42.64,0.37,3.61,21.03,42.33,5.59,48.44
4316758,2010,12.8,14.98,18.05,0.36,1.94,4.42,13.49,0.82,27.59
4316956,2000,20.2,23.5,18.68,0.34,0,14.58,30.76,0,79.16
4316956,2010,11.7,13.71,55.25,0.3,0,3.07,9.68,3.76,35.34
4317251,2010,11.2,13.12,50.85,0.37,0,3.08,15.48,0.51,7.07
4317301,2000,20.8,24.19,29.01,0.8,42.36,87.09,97.9,3.92,58.86
4317756,1991,17.28,20.26,43.1,0.69,28.96,55.1,71.67,1.64,NA
4318481,1991,18.85,22.09,0,0.36,5.12,37.15,62.01,0,NA
4318481,2000,17.8,20.74,53.27,0.31,1.6,4.74,30.01,0.09,36.88
4318481,2010,13.5,15.74,43.27,0.28,0.71,2.54,11.62,0,34.05
4318499,2010,13.7,16.02,80.28,0.36,0.5,5.14,23.01,0.08,8.54
4319158,2000,20.2,23.42,32.63,0.71,27.48,52.76,77.97,11.37,61.75
4319703,1991,21.91,25.67,21.86,0.71,50.86,63.99,78.13,0.21,NA
4319752,2010,11.3,13.16,74.29,0.29,0,0,2.77,0.25,6.96
4320305,2000,14,16.35,63.04,0.69,2.67,10.29,39.76,1.07,31.24
4320404,2010,12.8,14.99,60.01,0.36,0.62,4.75,11.04,0.08,20.67
4320453,2010,11.7,13.63,46.14,0.37,1.36,17.65,43.42,0.82,29.49
4321451,2010,11.8,13.83,52.14,0.35,0.42,0.86,7.94,0,29.29
4321626,2000,23.2,26.9,41.25,0.35,12.52,20.05,35.55,3.03,42.79
4321626,2010,12.3,14.39,75.54,0.35,1.08,10.72,23.29,0.26,17.74
4321857,1991,21.25,24.9,0,0.72,57.62,75.9,85.57,0,NA
4322251,2010,13.3,15.61,23.34,0.31,0,1.75,8.9,0,31.79
4322327,1991,27.1,31.72,0,0.7,46.2,88.17,90.65,3.79,NA
4322343,2010,14.8,17.27,39.73,0.36,2.14,9.47,37.47,1.15,54.97
4322350,2010,11.3,13.16,59.66,0.37,0,3.58,8.38,0,25
4322525,1991,25.46,29.8,0,0.82,66.24,90.5,95.62,5.11,NA
4322541,1991,23.13,27.08,6.52,0.36,6.42,28.66,58.29,2.21,NA
4322541,2000,20.7,24.05,46.95,0.36,1.96,8.37,32.2,0,53.05
4322541,2010,11.4,13.35,65.06,0.29,0,0.75,9.53,0.91,19.04
4322558,2010,12.6,14.69,80.6,0.35,0,5.64,20.56,0,4.25
4322855,2010,11.8,13.83,75.41,0.35,1.14,1.58,3.14,0,17.29
4323309,2000,17.9,20.8,46.49,0.34,0,4.73,23.56,0,36.33
4323309,2010,10.2,11.88,53.07,0.32,0,2.81,16.62,0.3,13.41
4323770,2010,12.3,14.37,71.78,0.33,0,0.41,6.25,0.17,12.07
5003256,2000,21.86,25.65,29.17,0.77,30.8,86.96,100,4.31,67.64
5004106,2000,22.59,26.47,15.15,0.7,20.53,47.27,75.94,18.02,78.92
5005608,2000,33.1,38.73,23.24,0.78,54.17,83.19,94.41,32.48,74.07
5100409,2000,19.02,21.13,23.09,0.7,7.19,25.64,60.47,7.97,58.38
5100607,2000,19.02,21.13,48.08,0.71,5.64,24.78,48.49,2.47,42.41
5101209,2000,24.43,27.13,52.01,0.36,11.67,26.52,44.4,33.58,36.43
5102603,2010,18.4,22.49,19.2,0.69,53.6,72.28,84.07,6.13,55.31
5102686,2000,19.02,21.13,47.29,0.87,58.23,93.73,100,2.63,43.4
5103361,1991,28.76,31.93,0,0.34,11.96,44.38,83.58,10.24,NA
5104526,1991,28.19,31.3,0,0.74,7.2,64.34,86.42,0,NA
5104542,2000,20.94,23.26,9.18,0.69,17.98,37,54.98,17.52,90.82
5104559,2000,30.66,34.02,3.7,0.75,22.52,70.76,97.86,19.21,87.32
5105507,2000,23.46,26.05,13.73,0.7,25.66,52.3,76.66,35.87,68.51
5106240,1991,22.97,25.52,0,0.7,19.53,40.75,71,10.62,NA
5107768,2000,19.02,21.13,4.05,0.85,85.65,100,100,0,95.95
5107792,1991,23.17,25.74,0,0.3,4.28,33.7,80.42,0,NA
5107883,2000,30.06,33.36,0,0.74,55.94,100,100,11.76,86.62
5107941,2000,29.08,32.27,18.1,0.75,22.38,39.76,69.29,38.02,76.92
5108600,1991,32.87,36.47,17.04,0.72,36.83,60.19,75.06,1.47,NA
5200829,1991,29.36,34.63,0,0.74,55.73,79.35,93.1,1.5,NA
5201454,1991,25.58,30.17,31.37,0.35,9.47,47.67,87.94,0,NA
5202809,2000,25,29.53,11.58,0.8,45.69,89.04,100,3.28,75.83
5203962,2010,14.9,17.62,53.37,0.77,21.59,36.92,68.19,9.42,15.48
5204805,1991,28.27,33.29,3.07,0.75,24.23,52.49,75.65,0,NA
5204805,2000,27.1,31.91,54.11,0.7,22.75,44.74,77.89,3.45,36.61
5205471,2000,20.8,24.62,31.69,0.71,32.88,56.54,98.97,0.33,59.83
5208152,2000,21.8,25.69,0,0.73,27.64,65.93,94.99,15.8,100
5209804,2000,26.7,31.47,14.6,0.7,19.41,50.53,77.26,9.68,79.79
5213756,2000,22.3,26.35,37.18,0.78,35.1,76.38,93.59,5.3,44.01
5213772,2000,33.1,38.99,0,0.69,40.86,67.91,91.2,3.45,69.2
5214002,2000,28,33.02,31.72,0.79,63.03,98.26,100,11.57,55.88
5214705,2010,16.5,19.44,88.29,0.37,2.58,21.04,50.32,0.34,7.06
5214879,1991,36.98,43.56,0,0.7,44.19,70.01,87.59,8.06,NA
5217708,2000,23.2,27.33,40.24,0.7,5.92,24.68,58.72,3.14,39.89
5218003,2000,25.7,30.3,26.97,0.71,14.01,43.91,70.62,14.26,63.85
5218052,1991,25.58,30.23,0,0.33,15.49,60.15,90.49,4.51,NA
5218706,2000,27.1,31.99,29.11,0.77,59.98,87.95,100,11.14,63.63
5220009,2000,26.5,31.2,6.22,0.74,29.35,64.37,83.16,12.01,81.28
5221197,1991,30.29,35.68,0,0.37,22.81,63.19,82.16,0,NA
1504950,1991,68.69,84.03,0,0.38,35.79,82.85,95.22,29.53,NA
1507466,1991,50.64,62.21,12.07,0.38,45.55,80.66,94.6,9.84,NA
2102754,1991,96.32,124.01,13.81,0.38,53.46,90.09,98.19,54.22,NA
2103125,1991,72.94,94.62,13.37,0.38,66.35,90.91,98.39,3.42,NA
2104701,1991,103.29,132.69,55.12,0.38,62.68,91.42,96.73,52.23,NA
2111953,1991,75.27,97.56,4.39,0.38,82.5,92.83,97.97,50.82,NA
2205276,1991,78.45,102.08,5.89,0.38,74.7,93.83,98.27,43.64,NA
2207793,1991,88.23,114.16,0,0.38,75.82,97.29,99.65,31.56,NA
2211605,1991,101.84,130.75,0,0.38,51.53,88.92,98.61,45.48,NA
2312809,1991,65.61,85.87,2.03,0.38,60.96,90.34,98.49,72.03,NA
2413805,2000,43.38,56.15,45.96,0.38,22.45,58.31,90.12,63.79,21.06
2504033,1991,107.43,137.28,3.06,0.38,68.1,88.9,94.88,49.14,NA
2509156,1991,79.89,103.68,13.46,0.38,67.03,84.68,100,7.79,NA
2512036,1991,84.07,108.85,0,0.38,82.14,97.98,100,98.12,NA
2703007,1991,80.16,101.53,7.85,0.38,62.51,89.75,97.89,28.94,NA
2915353,1991,75.29,96.31,7.22,0.38,80.69,97.23,99.63,45.54,NA
2925758,1991,77.4,98.94,11.56,0.38,65.22,92.5,99.57,0.33,NA
3104106,2010,17.6,20.42,79.43,0.38,1.11,5.86,31.72,0.39,8.55
3114709,2000,18.88,20.68,50.28,0.38,7.1,31.72,71.5,0,28.53
3114907,2010,16.3,18.95,33.69,0.38,4.96,26.9,66.64,0.49,32.55
3119906,2010,14.7,17.13,43.65,0.38,5.05,21.79,49.47,0.22,15.31
3121258,2010,17.8,20.71,72.41,0.38,3.35,10.57,37.79,0,19
3128808,2010,15,17.44,71.62,0.38,2.37,12.31,43.08,0.65,11.8
3136520,2000,39.97,43.7,27.66,0.38,21.35,46.3,78.83,16.15,57.55
3140209,2010,14.1,16.36,19.12,0.38,1.7,13.13,35.16,0,6.54
3142403,2010,14,16.33,53.19,0.38,0.56,4.64,32.36,0.2,22.34
3150208,2010,18.4,21.33,53.21,0.38,3.49,22.27,66.11,0,21
3166600,2010,12.7,14.82,84.71,0.38,0,22.28,51.38,0,0
3170602,2010,14.1,16.43,86.76,0.38,1.19,11.36,49.14,0.44,6.46
3170750,1991,35.94,47.16,27.09,0.38,14.32,57.73,87.97,0,NA
3500204,2000,17.7,20.58,68.42,0.38,0,10.29,37.01,0.85,20.9
3500204,2010,13.8,15.98,52.6,0.38,1.83,5.72,24.74,0,0
3501400,2010,17.5,20.23,78.75,0.38,1.96,10.55,44.33,0,16.82
3504701,2010,17.1,19.75,83.9,0.38,0,22.42,44.19,0,0
3506201,2000,18.3,21.3,61.47,0.38,5.02,22.41,57.79,0,25.95
3506201,2010,16,18.56,83.16,0.38,3.4,7.53,21.92,0,16.84
3507308,2010,11.9,13.8,90.48,0.38,0,4.41,24.63,0,0.99
3510104,1991,25.41,28.78,21.4,0.38,4.25,15.07,65.04,0,NA
3514007,1991,22.92,25.97,11.34,0.38,0.15,10.45,41.31,0.42,NA
3514007,2010,16.2,18.7,69.8,0.38,1.47,9.59,33.11,0,11.76
3514957,1991,27.47,31.11,0,0.38,5.07,16.96,40.23,3.83,NA
3515129,2010,17.5,20.27,62.98,0.38,1.88,8.38,39.19,0.97,3.1
3515194,2010,16.1,18.65,75.79,0.38,0.8,4.87,34.59,0.08,16.5
3517208,2010,13,15.07,60.82,0.38,2.51,9.27,24.97,0,13.08
3521903,2010,14.8,17.17,84.79,0.38,0,3.59,21.07,0.06,10.17
3526506,2010,16,18.56,81.12,0.38,6.23,12.13,33.79,1.19,12.6
3529658,1991,33.29,37.66,0,0.38,28.65,62.9,95.28,0,NA
3531605,2010,16.6,19.24,85,0.38,1.03,11.85,32.17,0,5.31
3532157,1991,34.91,39.48,9.01,0.38,8.85,49.01,83.54,0.26,NA
3532801,2010,15.4,17.84,67.47,0.38,2.86,6.08,33.2,0,14.93
3532843,1991,32.38,36.64,0,0.38,28.09,72.58,94.77,0,NA
3534203,2010,15.6,18.09,96.92,0.38,0.21,2.27,17.72,0,1.68
3536257,1991,35.8,40.48,0,0.38,19.45,48.69,91.9,0,NA
3536901,2010,12.9,14.91,84.83,0.38,4.42,9.65,31.37,0.7,8.06
3539004,2010,13.3,15.43,81.48,0.38,1.01,3.01,23.83,0,9.4
3540259,2010,13.5,15.59,89.72,0.38,1.03,9.27,32.92,0.24,5.43
3540309,2010,17.5,20.23,78.13,0.38,0.95,7.91,25.46,0,14.76
3540853,2000,20.5,23.77,74.52,0.38,23.08,40.69,85.76,3.62,25.48
3540853,2010,16.6,19.23,73.08,0.38,3.76,9.04,56.91,0,0
3541802,2000,25.1,29.19,64.58,0.38,8.85,53.44,81.34,2.9,19.28
3542701,2010,15.4,17.86,59.3,0.38,4.06,11.78,41.03,0.22,17.22
3543238,2010,17.1,19.81,56.14,0.38,3.89,11.62,52.61,0.11,11.58
3546702,2010,13.5,15.6,85.35,0.38,0.6,3.42,17.3,0,5.85
3552908,2010,17.1,19.81,78.25,0.38,2.66,8.94,31.81,0.47,5.6
3556354,2010,14.2,16.42,74.92,0.38,0.62,11.69,34.08,2.96,16.5
3556503,1991,26.15,29.61,7.16,0.38,2.09,9.86,37.13,3.38,NA
4100509,2010,11.6,13.51,69.91,0.38,1.49,10.31,30.96,0.13,11.37
4104253,2010,13.2,15.36,43.72,0.38,1.75,6.91,32.68,0.99,31.97
4106852,2010,19.9,23.25,56.62,0.38,0.47,17.4,50.96,0,8.15
4113601,2010,12.1,14.14,70.37,0.38,0.77,5.67,24.49,0,0
4116406,2000,16.71,19.38,52.7,0.38,14.46,33.77,68.74,1.81,37.82
4117297,2010,12.9,15.02,66.61,0.38,0.18,11.44,39.23,0.19,17.61
4123303,2010,12.9,15.09,51.19,0.38,3.06,9.77,35.38,0.56,26.64
4123600,2010,13.2,15.44,66.64,0.38,6.53,8.03,35.76,0,5.69
4123956,1991,42.97,49.4,24.74,0.38,45.81,79.85,91.81,14.29,NA
4126108,2010,14.2,16.51,55.29,0.38,0.37,3.18,25.11,0.14,15.23
4127908,2010,15.1,17.58,40.26,0.38,1.61,11.94,49.85,1.24,16.82
4200556,2010,11.4,13.37,64.04,0.38,9.15,13.91,26.71,1.23,20.68
4202099,2000,29.7,34.25,54.84,0.38,11.25,38.94,65.39,13.61,45.16
4204707,2010,16.2,18.94,74.38,0.38,0,1.92,20.03,1.17,18.49
4204756,1991,15.88,18.3,13.26,0.38,16.07,43.18,75.7,0.62,NA
4206504,2010,9.6,11.29,53.13,0.38,1.97,3.5,12.66,6.23,25.34
4207106,2010,9.8,11.47,52.1,0.38,0.68,2.23,13.84,8.82,26.24
4209805,1991,26.59,30.69,0,0.38,8.91,31.1,72.37,0,NA
4213203,2010,9.6,11.22,45.64,0.38,0.43,1.37,9.12,0.26,18.61
4215554,2010,13.6,15.92,94.18,0.38,3.28,11.95,32.18,3,0
4215703,2010,9.3,10.86,58.72,0.38,0.22,3.71,16.11,0,20.48
4217105,2010,13.8,16.22,77.52,0.38,1.3,4.28,14.55,0.39,15.79
4218350,1991,26.78,30.94,0,0.38,10.65,38.93,72.91,0.4,NA
4302402,2010,11,12.79,65.52,0.38,1.18,7.28,19.32,0.58,19.91
4304697,2010,12.9,15.1,76.13,0.38,0,1.68,13.9,0.52,0
4305587,2000,15.8,18.4,36.22,0.38,2.83,12.12,41.42,3.39,63.78
4306403,2010,12.4,14.5,42.8,0.38,0,1.14,8.3,0,35.46
